dataset,model_id,total_shots,seed,order_family,order_id,n_eval,accuracy,macro_f1,mean_prompt_tokens,total_latency_seconds
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_19,200,0.855,0.8541797611565054,720.405,10.42564690017025
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_20,200,0.845,0.8432720746227155,720.405,10.752591352706077
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_21,200,0.855,0.8543847756772363,720.405,10.81417308060918
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_22,200,0.855,0.8541797611565054,720.405,10.48141427905648
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_23,200,0.84,0.8383838383838385,720.405,10.368897343869321
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_24,200,0.865,0.8642363293526084,720.405,10.406367151939776
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_25,200,0.85,0.8490338164251208,720.405,10.555970110115595
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_26,200,0.855,0.8539447508247086,720.405,10.49181740815402
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_27,200,0.865,0.8645903859174002,720.405,10.42483189914492
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_28,200,0.855,0.8545600441335037,720.405,10.384118371846853
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_29,200,0.855,0.8541797611565054,720.405,10.384863135055639
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_30,200,0.875,0.8742928975487115,720.405,10.43866644607624
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_31,200,0.865,0.8644272049408752,720.405,10.40210143814329
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_32,200,0.855,0.8536794571003304,720.405,10.390722362004453
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_33,200,0.855,0.8539447508247086,720.405,10.400866106996546
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_34,200,0.855,0.8539447508247086,720.405,10.392443736782297
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_35,200,0.855,0.8543847756772363,720.405,10.393284991325345
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_36,200,0.85,0.8487750781328762,720.405,10.388463490788126
rte,Qwen/Qwen3-4B,8,3,exhaustive,perm_37,200,0.86,0.8594941790445605,720.405,10.386380450916477
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_08,200,0.875,0.8746207277012964,706.0,10.529448576940922
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_09,200,0.86,0.859775641025641,706.0,10.422475308849243
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_10,200,0.88,0.8798919027124412,706.0,10.339972566143842
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_11,200,0.865,0.8648344221671547,706.0,10.275768099847483
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_12,200,0.875,0.8747463613817981,706.0,10.265610228903824
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_13,200,0.87,0.8695303091128062,706.0,10.270622813084628
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_14,200,0.875,0.8748466871918099,706.0,10.33449075219687
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_15,200,0.875,0.8747463613817981,706.0,10.369784260779852
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_16,200,0.87,0.8695303091128062,706.0,10.358092150097946
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_17,200,0.88,0.8796992481203008,706.0,10.363858029799303
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_18,200,0.875,0.8748466871918099,706.0,10.362606168957427
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_19,200,0.855,0.8545600441335037,706.0,10.360336748912232
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_20,200,0.88,0.8798076923076923,706.0,10.3593602249166
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_21,200,0.865,0.8645903859174002,706.0,10.362528107099934
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_22,200,0.88,0.8798076923076923,706.0,10.358863073051907
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_23,200,0.895,0.8949343339587241,706.0,10.360694726754446
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_24,200,0.865,0.8648344221671547,706.0,10.382487780880183
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_25,200,0.89,0.8899009108197378,706.0,10.354188535129651
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_26,200,0.88,0.8798076923076923,706.0,10.355833476962289
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_27,200,0.885,0.8847666524712543,706.0,10.35389514110284
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_28,200,0.875,0.8748466871918099,706.0,10.3565440273087
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_29,200,0.875,0.8748466871918099,706.0,10.352500906214118
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_30,200,0.865,0.8648344221671547,706.0,10.36033661593683
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_31,200,0.875,0.8749218261413383,706.0,10.37816910611582
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_32,200,0.88,0.8798919027124412,706.0,10.375867481314344
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_33,200,0.87,0.8697916666666666,706.0,10.597615796112223
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_34,200,0.88,0.8798076923076923,706.0,10.718144338432467
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_35,200,0.87,0.8697916666666666,706.0,10.888631877023727
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_36,200,0.88,0.8798076923076923,706.0,10.349159219040303
rte,Qwen/Qwen3-4B,8,4,exhaustive,perm_37,200,0.88,0.8798076923076923,706.0,10.349012314109132
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_08,200,0.84,0.8389694041867956,619.03,9.484274295071373
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_09,200,0.845,0.8443423464135975,619.03,9.479726418096106
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_10,200,0.86,0.8596491228070176,619.03,9.444867115060333
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_11,200,0.84,0.839421918908069,619.03,9.450891487853369
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_12,200,0.85,0.8490338164251208,619.03,9.512105007073842
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_13,200,0.85,0.8490338164251208,619.03,9.428665670915507
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_14,200,0.83,0.8282828282828283,619.03,9.429350659862394
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_15,200,0.855,0.8541797611565054,619.03,9.48344270020607
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_16,200,0.835,0.8342999171499585,619.03,9.69325592610403
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_17,200,0.855,0.8541797611565054,619.03,9.56751351398998
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_18,200,0.85,0.8494580489763147,619.03,10.211900663329288
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_19,200,0.855,0.8545600441335037,619.03,10.105573779932456
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_20,200,0.845,0.8435883851762154,619.03,9.820668376982212
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_21,200,0.83,0.8291628982011858,619.03,9.41487760975724
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_22,200,0.84,0.8386934166750681,619.03,9.421257982641691
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_23,200,0.845,0.843871975019516,619.03,9.56725367900799
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_24,200,0.845,0.8443423464135975,619.03,9.774132144957548
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_25,200,0.84,0.839421918908069,619.03,9.610959831945365
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_26,200,0.85,0.8497596153846154,619.03,9.453677321813302
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_27,200,0.85,0.8492613807657521,619.03,9.468007608898915
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_28,200,0.855,0.8543847756772363,619.03,9.458842326916056
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_29,200,0.85,0.8492613807657521,619.03,9.453322439920157
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_30,200,0.86,0.8596491228070176,619.03,9.494640513963532
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_31,200,0.85,0.8494580489763147,619.03,9.473653762222966
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_32,200,0.825,0.823726423409131,619.03,9.454904078622349
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_33,200,0.85,0.8492613807657521,619.03,9.441025903070113
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_34,200,0.845,0.8441231929604023,619.03,9.44333568206639
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_35,200,0.85,0.8494580489763147,619.03,9.441092751018004
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_36,200,0.845,0.8435883851762154,619.03,9.440871451050043
rte,Qwen/Qwen3-4B,8,5,exhaustive,perm_37,200,0.84,0.8383838383838385,619.03,9.429053797968663
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_08,200,0.72,0.7135549872122762,658.47,9.924286303721601
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_09,200,0.755,0.7536140791954746,658.47,9.94790873589227
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_10,200,0.725,0.7234443746071653,658.47,9.819257280993043
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_11,200,0.745,0.7395234811920631,658.47,9.844603017059853
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_12,200,0.735,0.7325865940109488,658.47,9.877426201972412
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_13,200,0.72,0.7144022847817217,658.47,9.880193537042942
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_14,200,0.745,0.7442262845106447,658.47,9.865765976283
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_15,200,0.725,0.7206349206349207,658.47,9.78983256497304
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_16,200,0.74,0.7373737373737373,658.47,9.786873370991088
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_17,200,0.725,0.7190939503051661,658.47,9.794468240841525
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_18,200,0.715,0.7118228468869283,658.47,9.798160990088945
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_19,200,0.735,0.7300807211428281,658.47,9.798993065254763
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_20,200,0.75,0.7479584635547939,658.47,9.799806076072855
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_21,200,0.725,0.7198950879784065,658.47,9.811344258050667
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_22,200,0.755,0.7546995068959474,658.47,9.808439812157303
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_23,200,0.745,0.7448405253283301,658.47,9.803298526006984
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_24,200,0.76,0.7596153846153846,658.47,9.792667724046623
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_25,200,0.74,0.7378768020969855,658.47,9.795298055774765
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_26,200,0.735,0.7341959427267484,658.47,9.793437279760838
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_27,200,0.725,0.7213143827113577,658.47,9.794611187156988
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_28,200,0.74,0.7362012987012987,658.47,9.795210285083158
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_29,200,0.73,0.7272727272727273,658.47,9.79304777723155
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_30,200,0.755,0.7545028683083244,658.47,9.794216724374564
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_31,200,0.755,0.7527687378591791,658.47,9.802585020835977
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_32,200,0.775,0.7749943748593715,658.47,9.804422508692369
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_33,200,0.73,0.7237851662404092,658.47,9.812566222797614
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_34,200,0.725,0.7219343259435274,658.47,10.290666668879567
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_35,200,0.76,0.7596153846153846,658.47,10.571012728789356
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_36,200,0.745,0.742677665935064,658.47,10.001857780007413
mrpc,Qwen/Qwen3-4B,8,1,exhaustive,perm_37,200,0.74,0.7355304648560677,658.47,9.785229832981713
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_08,200,0.725,0.7249381110749918,668.54,9.838096988445614
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_09,200,0.74,0.7395833333333335,668.54,9.87619374183123
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_10,200,0.74,0.7383252818035426,668.54,9.871901984326541
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_11,200,0.71,0.7099709970997101,668.54,9.87505811805022
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_12,200,0.73,0.7290244881573666,668.54,9.87341749391635
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_13,200,0.735,0.7349403615813557,668.54,9.875340996979503
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_14,200,0.735,0.7341959427267484,668.54,9.868314121878939
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_15,200,0.71,0.7092731829573935,668.54,9.882055319991196
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_16,200,0.73,0.7286704853783539,668.54,9.887641363078728
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_17,200,0.695,0.6949313595559001,668.54,9.889001728181029
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_18,200,0.74,0.7387197266606371,668.54,10.360576688835863
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_19,200,0.695,0.6949923748093703,668.54,10.554129910800839
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_20,200,0.72,0.7186212440960709,668.54,10.15013339574216
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_21,200,0.725,0.7249931248281207,668.54,9.904438284196658
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_22,200,0.735,0.7335009428032684,668.54,9.91974316877895
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_23,200,0.74,0.7390606182256123,668.54,10.075956728222081
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_24,200,0.735,0.7344622861294121,668.54,10.151252730196575
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_25,200,0.73,0.7290244881573666,668.54,10.159788943710737
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_26,200,0.735,0.7341959427267484,668.54,9.98842938512098
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_27,200,0.715,0.714935860568628,668.54,9.952373943931889
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_28,200,0.715,0.7148217636022514,668.54,9.86352276118123
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_29,200,0.69,0.6892230576441103,668.54,9.865937588067027
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_30,200,0.73,0.7293233082706766,668.54,9.862247351789847
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_31,200,0.695,0.6949923748093703,668.54,9.8627540616435
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_32,200,0.73,0.7297567811029926,668.54,9.862769786181161
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_33,200,0.71,0.7098839535814325,668.54,9.87992304909858
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_34,200,0.735,0.7338756245135698,668.54,9.869725471915444
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_35,200,0.735,0.7325865940109488,668.54,9.868731272115838
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_36,200,0.74,0.7395833333333335,668.54,9.87614180726814
mrpc,Qwen/Qwen3-4B,8,2,exhaustive,perm_37,200,0.71,0.7100000000000001,668.54,9.860017982922727
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_08,200,0.75,0.7497747973175859,595.75,9.422411762818228
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_09,200,0.755,0.7549938748468712,595.75,9.321498983859783
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_10,200,0.75,0.748389694041868,595.75,9.21529479091987
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_11,200,0.745,0.7439180537772088,595.75,9.221568974113325
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_12,200,0.755,0.7546995068959474,595.75,9.220405777043197
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_13,200,0.735,0.7330714411623983,595.75,9.240983791212784
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_14,200,0.75,0.7457023700539112,595.75,9.230135227291612
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_15,200,0.765,0.7640029123044865,595.75,9.254475895111682
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_16,200,0.76,0.7597838054248823,595.75,9.258125744963763
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_17,200,0.75,0.748389694041868,595.75,9.249815490155015
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_18,200,0.735,0.7307936507936508,595.75,9.250345505017322
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_19,200,0.755,0.7539604830408475,595.75,9.249266144033754
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_20,200,0.73,0.7237851662404092,595.75,9.251119780004956
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_21,200,0.755,0.7548467792370231,595.75,9.227799482934643
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_22,200,0.735,0.7293087157486147,595.75,9.22705808680621
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_23,200,0.76,0.7584541062801933,595.75,9.232752473530127
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_24,200,0.755,0.7548467792370231,595.75,9.238313757814467
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_25,200,0.76,0.7588182092252035,595.75,9.218517225031974
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_26,200,0.735,0.7348342714196372,595.75,9.235383998020552
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_27,200,0.74,0.7368154671525458,595.75,9.248367165098898
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_28,200,0.735,0.7325865940109488,595.75,9.24950611803797
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_29,200,0.74,0.7395833333333335,595.75,9.214079430996208
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_30,200,0.75,0.7493734335839599,595.75,9.217515006195754
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_31,200,0.73,0.7295673076923077,595.75,9.212707267171936
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_32,200,0.74,0.7387197266606371,595.75,9.232007543963846
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_33,200,0.77,0.7685185185185185,595.75,9.245413976896089
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_34,200,0.75,0.7463474025974026,595.75,9.26032563103945
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_35,200,0.75,0.7487689679429204,595.75,10.046590799902333
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_36,200,0.745,0.7421572840567254,595.75,9.986029672872974
mrpc,Qwen/Qwen3-4B,8,3,exhaustive,perm_37,200,0.735,0.7325865940109488,595.75,9.934688391134841
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_08,200,0.735,0.7341959427267484,590.48,9.133177517884178
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_09,200,0.74,0.7395833333333335,590.48,9.122321176895639
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_10,200,0.78,0.7796474358974359,590.48,9.143813786737155
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_11,200,0.765,0.7642869680784372,590.48,9.11308251688024
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_12,200,0.755,0.7548467792370231,590.48,9.139371314900927
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_13,200,0.745,0.7442262845106447,590.48,9.135535989626078
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_14,200,0.745,0.744993624840621,590.48,9.104157235997263
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_15,200,0.755,0.7549448625940836,590.48,9.101141196239041
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_16,200,0.745,0.7446872418712923,590.48,9.112043284869287
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_17,200,0.745,0.7442262845106447,590.48,9.112721069192048
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_18,200,0.785,0.784865540963102,590.48,9.127360121754464
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_19,200,0.79,0.7889659330720531,590.48,9.112729635991855
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_20,200,0.74,0.7390606182256123,590.48,9.392978289892199
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_21,200,0.77,0.7694235588972431,590.48,9.834983408101834
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_22,200,0.74,0.7390606182256123,590.48,10.31254072082811
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_23,200,0.79,0.7896634615384616,590.48,9.27249074995052
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_24,200,0.765,0.7649471131004477,590.48,9.09461107995594
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_25,200,0.77,0.7696314102564102,590.48,9.099602815927938
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_26,200,0.775,0.7745434504872366,590.48,9.363801057974342
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_27,200,0.75,0.7490967482938578,590.48,9.380503108142875
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_28,200,0.75,0.7490967482938578,590.48,9.394133487861836
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_29,200,0.75,0.7490967482938578,590.48,9.142668654938461
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_30,200,0.77,0.7696314102564102,590.48,9.151266946078977
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_31,200,0.765,0.7640029123044865,590.48,9.150101875100518
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_32,200,0.78,0.7794486215538847,590.48,9.145945500058588
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_33,200,0.77,0.7699999999999999,590.48,9.14523594090133
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_34,200,0.78,0.7798018216394755,590.48,9.157248378003715
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_35,200,0.78,0.7796474358974359,590.48,9.148684140003752
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_36,200,0.76,0.7597838054248823,590.48,9.156354936829302
mrpc,Qwen/Qwen3-4B,8,4,exhaustive,perm_37,200,0.765,0.7649471131004477,590.48,9.142554968362674
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_08,200,0.73,0.7272727272727273,661.265,9.941752384998836
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_09,200,0.72,0.7165705030873569,661.265,9.898645990848308
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_10,200,0.715,0.7133878064110623,661.265,9.86844870907953
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_11,200,0.715,0.7097094548139848,661.265,10.032435849076137
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_12,200,0.725,0.7213143827113577,661.265,9.970252058061305
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_13,200,0.74,0.7393483709273183,661.265,9.99088808929082
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_14,200,0.735,0.7348342714196372,661.265,9.901041513774544
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_15,200,0.74,0.7395833333333335,661.265,9.893163117929362
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_16,200,0.715,0.7129258895520133,661.265,9.84677520825062
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_17,200,0.72,0.7144022847817217,661.265,9.836854911060072
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_18,200,0.725,0.7206349206349207,661.265,9.828393225034233
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_19,200,0.725,0.7249381110749918,661.265,9.827013323927531
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_20,200,0.745,0.7431442169675908,661.265,9.831851960130734
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_21,200,0.72,0.7192982456140351,661.265,9.820202673814492
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_22,200,0.72,0.7181964573268922,661.265,9.824601646105293
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_23,200,0.725,0.7238331952499311,661.265,9.82781122281449
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_24,200,0.71,0.7042023663810689,661.265,9.82826602293062
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_25,200,0.735,0.7341959427267484,661.265,9.852280610852176
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_26,200,0.71,0.7097387648883996,661.265,9.866623783716932
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_27,200,0.715,0.7124044501627186,661.265,9.865843984065577
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_28,200,0.71,0.7050147492625368,661.265,9.88332333296421
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_29,200,0.72,0.7171717171717171,661.265,9.888698872091481
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_30,200,0.72,0.7151866544603804,661.265,9.89306830021087
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_31,200,0.715,0.7141352591589558,661.265,9.904297275730642
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_32,200,0.74,0.7395833333333335,661.265,9.911028752860148
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_33,200,0.72,0.7198879551820727,661.265,9.900076708872803
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_34,200,0.735,0.7335009428032684,661.265,9.906781336088898
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_35,200,0.72,0.7151866544603804,661.265,9.848435724910814
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_36,200,0.73,0.7266929851199515,661.265,9.838626272976398
mrpc,Qwen/Qwen3-4B,8,5,exhaustive,perm_37,200,0.745,0.7449426120877197,661.265,10.04017718261457
